,Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Heating QC,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Pool Area,Misc Val,SalePrice,Total Baths,totalsqft,is_remodelled,has_finished_garage,Detached Garage,Has Finished Basement,has_pool,has_fence,has_paved_drive,has_central_air,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,age,age_cat
1678,2633,535478070,20,74.0,7400,7,6,0.0,3,3,3.0,3.0,4,3,1,3,6,0,0.0,2.0,528.0,3.0,3.0,0,0,120000,2.0,2090.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,6.0
1679,1872,534176140,20,88.0,10738,6,7,0.0,3,3,3.0,3.0,4,3,1,3,6,1,2.0,2.0,484.0,3.0,3.0,0,400,158500,3.0,2410.0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,6.0
1680,1138,531376010,60,65.0,8366,6,5,0.0,4,3,4.0,3.0,5,3,1,4,6,0,0.0,2.0,520.0,3.0,3.0,0,0,173000,3.0,2621.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,2.0
1681,1899,534429030,90,70.0,9842,4,5,0.0,3,3,0.0,0.0,3,2,2,3,6,0,0.0,2.0,462.0,3.0,3.0,0,0,101800,2.0,1224.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,6.0
1682,915,909252020,70,60.0,7200,7,9,0.0,4,4,4.0,4.0,5,3,1,4,6,0,0.0,2.0,576.0,3.0,3.0,0,0,155000,2.0,1951.0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,9.0
1683,660,535378120,30,60.0,10230,5,7,0.0,3,3,3.0,3.0,5,3,1,5,6,0,0.0,1.0,264.0,3.0,3.0,0,0,125000,1.0,2244.0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97,10.0
1684,2004,902427140,20,52.0,8626,4,6,1.0,3,3,0.0,0.0,4,2,1,3,5,0,0.0,1.0,331.0,2.0,3.0,0,0,104500,1.0,968.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,7.0
1685,443,528142040,60,74.0,8834,9,5,216.0,4,3,5.0,3.0,5,4,1,5,10,1,4.0,3.0,738.0,3.0,3.0,0,0,350000,4.0,3870.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2.0
1686,2627,535454060,90,60.0,8544,3,4,0.0,3,3,0.0,0.0,4,2,2,3,6,0,0.0,2.0,400.0,3.0,3.0,0,0,93500,2.0,1040.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,7.0
1687,1438,907181140,60,68.0,9179,7,5,158.0,4,3,4.0,3.0,5,3,1,4,7,0,0.0,2.0,588.0,3.0,3.0,0,0,193000,4.0,2751.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.0
1688,1525,909251090,70,79.0,11526,6,7,0.0,3,3,5.0,3.0,2,3,1,3,11,1,4.0,2.0,672.0,3.0,3.0,0,0,191000,2.0,3574.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10.0
1689,2644,902109010,30,70.0,5684,6,8,0.0,3,3,3.0,3.0,5,2,1,4,5,0,0.0,1.0,270.0,2.0,2.0,0,0,110000,1.0,1739.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,9.0
1690,866,907252220,60,0.0,11885,8,5,108.0,4,3,4.0,3.0,5,3,1,5,7,1,3.0,2.0,531.0,3.0,3.0,0,0,261500,4.0,3453.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.0
1691,620,534476320,20,80.0,9600,5,6,0.0,3,3,3.0,3.0,4,2,1,3,5,0,0.0,1.0,338.0,3.0,3.0,0,0,128900,1.0,2100.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,7.0
1692,2451,528360050,60,114.0,17242,9,5,738.0,4,4,5.0,3.0,5,4,1,5,11,1,3.0,3.0,959.0,3.0,3.0,0,0,584500,5.0,6399.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,3.0
1693,2186,908225240,20,75.0,10215,4,5,132.0,3,3,3.0,3.0,5,3,1,3,5,0,0.0,1.0,248.0,3.0,3.0,0,0,111000,1.0,1812.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7.0
1694,2025,903425270,50,60.0,8550,5,5,0.0,3,3,2.0,3.0,3,4,1,3,7,0,0.0,2.0,576.0,3.0,3.0,0,0,90000,1.0,2066.0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,10.0
1695,1916,535126180,60,0.0,18450,6,5,113.0,3,4,4.0,3.0,3,3,1,3,7,1,1.0,2.0,596.0,3.0,3.0,0,0,129000,3.0,3666.0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,6.0
1696,1542,909428190,20,0.0,14778,6,7,72.0,4,3,3.0,3.0,5,3,1,4,7,1,4.0,2.0,924.0,3.0,3.0,0,0,224000,2.0,3260.0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7.0
1697,1163,533212050,160,30.0,3180,6,5,0.0,4,3,4.0,3.0,5,2,1,4,5,0,0.0,2.0,480.0,3.0,3.0,0,0,165000,4.0,1966.0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,2.0
1698,205,903430080,70,52.0,3068,6,8,0.0,3,4,3.0,3.0,5,3,1,3,6,0,0.0,1.0,180.0,3.0,3.0,0,0,122000,2.0,2098.0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102,10.0
1699,2261,916384070,20,68.0,8298,8,5,0.0,4,3,4.0,3.0,5,2,1,5,6,1,4.0,2.0,502.0,3.0,3.0,0,0,267300,2.0,3242.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2.0
1700,423,528104070,60,104.0,13518,9,5,860.0,5,3,5.0,3.0,5,4,1,5,11,2,4.0,3.0,820.0,3.0,3.0,0,0,485000,4.0,5288.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1.0
1701,2687,903425190,50,90.0,33120,6,5,0.0,3,3,3.0,3.0,3,5,1,3,8,1,4.0,2.0,576.0,3.0,3.0,0,0,220000,2.0,4081.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,6.0
1702,1436,907176010,60,0.0,13142,6,5,128.0,3,3,4.0,3.0,5,3,1,4,6,0,0.0,2.0,600.0,3.0,3.0,0,0,215700,4.0,2731.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.0
1703,444,528142090,20,107.0,11362,8,5,42.0,4,3,5.0,3.0,5,3,1,4,7,1,4.0,3.0,862.0,3.0,3.0,0,0,280000,3.0,3982.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,2.0
1704,1067,528172080,20,92.0,10845,8,5,504.0,4,3,4.0,3.0,5,2,1,4,7,1,3.0,3.0,732.0,3.0,3.0,0,0,284000,3.0,3422.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,2.0
1705,2290,923228290,180,21.0,1936,4,6,0.0,3,3,4.0,3.0,4,1,1,3,3,0,0.0,0.0,0.0,,,0,0,84500,2.0,1260.0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5.0
1706,168,535476350,20,80.0,9760,6,7,218.0,3,3,3.0,3.0,3,2,1,3,7,1,3.0,2.0,440.0,3.0,3.0,0,0,192000,2.0,3800.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,6.0
1707,2643,902108060,70,66.0,3960,7,8,0.0,3,3,3.0,3.0,3,2,1,4,5,1,1.0,1.0,200.0,2.0,3.0,0,0,105000,1.0,1854.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,9.0
1708,2802,907290080,20,70.0,9100,7,5,0.0,4,3,4.0,3.0,5,3,1,4,8,1,4.0,2.0,484.0,3.0,3.0,0,0,216837,2.0,3849.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.0
1709,1224,534455030,20,80.0,9600,5,6,203.0,2,2,3.0,3.0,3,3,1,4,6,0,0.0,2.0,450.0,3.0,3.0,0,0,141500,2.0,2814.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,6.0
1710,1382,905104180,20,57.0,9764,5,7,0.0,3,3,3.0,3.0,5,3,1,4,5,0,0.0,2.0,450.0,3.0,3.0,0,0,130000,2.0,1788.0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,6.0
1711,853,907200230,20,60.0,8430,5,5,136.0,3,3,4.0,3.0,3,3,1,3,5,0,0.0,0.0,0.0,,,0,0,124000,2.0,2080.0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4.0
1712,2237,910201180,70,50.0,9060,5,6,0.0,3,3,4.0,3.0,5,3,1,4,6,0,0.0,0.0,0.0,,,0,0,150909,2.0,3073.0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,10.0
1713,2585,535304020,20,66.0,12778,5,6,0.0,3,3,3.0,3.0,5,2,1,3,4,0,0.0,1.0,280.0,3.0,3.0,0,0,139500,2.0,2170.0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,7.0
1714,2193,908275240,20,60.0,8172,4,5,0.0,3,3,3.0,3.0,3,3,1,3,5,0,0.0,2.0,528.0,3.0,3.0,0,0,79275,2.0,1924.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7.0
1715,2262,916384080,20,64.0,9037,8,5,32.0,4,3,4.0,3.0,5,2,1,5,6,1,4.0,2.0,472.0,3.0,3.0,0,0,265900,2.0,3113.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2.0
1716,1528,909253190,30,52.0,6292,6,5,0.0,3,3,4.0,3.0,3,2,1,3,4,0,0.0,1.0,160.0,2.0,3.0,0,0,91000,1.0,1699.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,9.0
1717,370,527276160,60,85.0,11900,5,6,157.0,3,3,4.0,3.0,5,3,1,3,6,1,3.0,2.0,567.0,3.0,3.0,0,0,185000,4.0,3432.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4.0
1718,2629,535456020,20,70.0,7945,5,6,0.0,3,3,3.0,3.0,5,3,1,3,6,0,0.0,1.0,300.0,3.0,3.0,0,0,141000,2.0,2300.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,6.0
1719,1703,528120010,60,134.0,16659,8,5,0.0,4,3,4.0,3.0,5,3,1,4,7,1,4.0,2.0,728.0,3.0,3.0,0,0,260116,3.0,4102.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2.0
1720,793,905452050,30,50.0,9340,4,6,0.0,3,3,3.0,3.0,3,2,1,3,4,0,0.0,1.0,234.0,3.0,3.0,0,0,113000,2.0,1457.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8.0
1721,1429,906424010,80,0.0,11454,8,5,302.0,4,3,4.0,3.0,5,3,1,4,6,1,2.0,3.0,811.0,3.0,3.0,0,0,225000,3.0,3122.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,3.0
1722,648,535352090,30,80.0,8480,5,6,0.0,3,4,3.0,3.0,3,2,1,2,4,0,0.0,1.0,240.0,3.0,3.0,0,0,113000,2.0,1586.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,8.0
1723,279,908103350,80,65.0,6305,6,6,0.0,3,3,3.0,3.0,3,3,1,3,5,1,2.0,1.0,352.0,3.0,3.0,0,0,125200,2.0,2104.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5.0
1724,1705,528142050,60,82.0,9709,8,5,120.0,5,3,5.0,3.0,5,3,1,5,8,2,4.0,3.0,786.0,3.0,3.0,0,0,319500,4.0,3294.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2.0
1725,1257,535380050,50,60.0,10930,5,6,0.0,3,3,3.0,3.0,3,3,1,3,6,1,3.0,1.0,288.0,3.0,3.0,0,0,140000,3.0,2471.0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,8.0
1726,2894,916325040,20,0.0,50102,6,5,0.0,3,3,4.0,3.0,3,2,1,3,6,2,4.0,2.0,518.0,3.0,3.0,0,0,250764,2.0,3420.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,6.0
1727,1062,528142020,60,74.0,8899,8,5,108.0,5,3,4.0,3.0,5,4,1,4,10,1,4.0,3.0,656.0,3.0,3.0,0,0,250000,3.0,3160.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,2.0
1728,1729,528218020,60,65.0,10237,6,5,0.0,4,3,4.0,3.0,5,3,1,4,6,1,4.0,2.0,400.0,3.0,3.0,0,0,176000,3.0,2442.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.0
1729,1925,535177110,20,80.0,9736,6,6,289.0,3,3,3.0,3.0,4,4,1,3,8,3,3.0,2.0,464.0,3.0,3.0,0,0,174850,1.0,3052.0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,6.0
1730,415,527455050,160,24.0,2364,6,5,0.0,3,3,4.0,3.0,3,3,1,3,7,1,3.0,2.0,440.0,3.0,3.0,0,0,147000,4.0,2460.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,4.0
1731,78,531452020,120,55.0,7892,6,5,0.0,3,3,4.0,3.0,3,2,1,3,5,1,3.0,1.0,264.0,3.0,3.0,0,0,99500,2.0,1864.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,4.0
1732,428,528108040,60,95.0,12350,9,5,0.0,4,3,5.0,3.0,5,3,1,5,8,1,4.0,3.0,864.0,3.0,3.0,0,0,398800,4.0,4252.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1.0
1733,1756,528280110,60,62.0,7917,6,5,0.0,3,3,4.0,3.0,5,3,1,3,7,1,3.0,2.0,460.0,3.0,3.0,0,0,175000,3.0,2640.0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.0
1734,1280,535456100,20,60.0,7200,5,7,0.0,3,3,3.0,3.0,3,2,1,3,4,0,0.0,1.0,350.0,3.0,3.0,0,0,109500,2.0,1650.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,7.0
1735,1928,535181030,20,0.0,12155,6,3,0.0,3,3,4.0,3.0,4,3,1,3,7,1,3.0,2.0,484.0,3.0,3.0,0,0,163500,3.0,3461.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,5.0
1736,2671,903200050,30,0.0,7446,4,5,0.0,3,3,3.0,3.0,3,2,1,3,4,2,3.0,0.0,0.0,,,0,0,100000,1.0,1576.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8.0
1737,2501,533125120,60,105.0,11025,8,5,692.0,4,3,5.0,3.0,5,3,1,4,9,3,3.0,3.0,888.0,3.0,3.0,0,0,334000,4.0,4731.0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,3.0
1738,225,905106170,20,65.0,7832,5,5,0.0,3,3,3.0,3.0,5,2,1,3,4,0,0.0,1.0,280.0,3.0,3.0,0,0,137250,2.0,1954.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,5.0
